i,t,m,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
46012,2014,Niger,0,1,1,0,0,0,0,0,1,1,0,0,1,0
46013,2014,Niger,0,0,1,1,0,0,0,0,0,1,0,0,1,0
46014,2014,Niger,0,2,3,0,0,0,0,0,0,0,0,0,1,0
46015,2014,Niger,1,1,0,0,0,1,0,0,1,1,0,0,1,0
46016,2014,Niger,0,0,0,0,0,0,0,0,1,2,0,0,0,1
46017,2014,Niger,0,1,1,0,0,1,0,0,2,0,0,1,0,0
46018,2014,Niger,0,1,1,0,0,0,1,0,0,1,0,0,1,0
47010,2014,Niger,0,0,3,0,0,0,1,0,1,0,0,0,1,0
47011,2014,Niger,0,1,0,0,0,1,0,2,1,0,0,1,0,0
47012,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,1,0
47013,2014,Niger,1,1,0,0,0,1,0,1,2,0,0,1,0,0
47014,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47015,2014,Niger,0,1,1,0,0,0,1,0,1,0,0,0,1,0
47016,2014,Niger,1,0,0,0,0,1,0,1,0,0,0,1,0,0
47017,2014,Niger,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47018,2014,Niger,0,0,0,1,1,0,0,0,0,1,0,0,0,1
48010,2014,Niger,2,0,0,0,0,1,0,1,0,0,0,1,0,0
48011,2014,Niger,0,0,1,0,0,1,0,1,0,1,1,1,0,0
48012,2014,Niger,0,0,0,0,0,1,0,0,0,1,0,0,1,0
48013,2014,Niger,0,1,2,1,0,0,0,0,0,0,1,0,1,0
48014,2014,Niger,0,1,1,1,0,0,0,0,0,1,0,0,0,1
48015,2014,Niger,0,0,0,0,1,0,1,0,0,0,0,0,0,1
48016,2014,Niger,1,1,1,2,1,1,0,1,1,2,0,0,1,0
48017,2014,Niger,0,0,0,1,0,0,1,0,0,0,0,0,1,0
48018,2014,Niger,0,0,0,1,0,0,1,0,0,0,0,0,0,1
49010,2014,Niger,1,1,0,0,0,0,1,0,1,0,0,1,0,0
49011,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49012,2014,Niger,0,1,1,0,0,1,0,0,1,1,0,0,1,0
49013,2014,Niger,2,1,0,0,0,1,0,0,0,0,0,1,0,0
49014,2014,Niger,0,0,2,0,0,0,0,0,0,0,0,0,0,1
49015,2014,Niger,0,0,2,0,0,0,0,0,1,0,0,0,1,0
49016,2014,Niger,0,0,2,1,0,1,0,1,1,1,0,0,1,0
49017,2014,Niger,1,1,1,0,0,0,1,0,1,0,0,1,0,1
49018,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50010,2014,Niger,2,2,0,0,0,0,1,0,0,2,0,0,0,1
50011,2014,Niger,1,1,1,0,0,1,0,0,2,0,0,0,1,0
50012,2014,Niger,1,0,0,0,0,1,0,0,0,0,0,2,0,0
50013,2014,Niger,0,1,0,0,0,0,1,0,0,1,0,0,2,0
50014,2014,Niger,1,1,1,0,1,0,1,1,1,2,1,0,2,0
50015,2014,Niger,0,0,0,2,0,0,1,2,2,2,0,0,1,0
50016,2014,Niger,0,0,1,0,0,0,1,0,0,0,0,0,0,1
50017,2014,Niger,0,0,1,1,0,0,1,0,1,1,0,0,1,0
50018,2014,Niger,0,0,1,1,0,0,0,0,0,0,0,0,0,1
51010,2014,Niger,1,0,0,2,2,0,1,0,1,1,1,0,1,0
51012,2014,Niger,2,0,1,0,2,0,1,0,0,0,1,2,1,1
52010,2014,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
52011,2014,Niger,0,0,0,1,0,0,0,0,0,0,0,1,0,2
52012,2014,Niger,0,0,0,0,1,0,0,0,0,1,0,1,0,1
53010,2014,Niger,2,3,1,0,0,0,1,0,0,1,0,0,2,0
53011,2014,Niger,0,1,0,0,0,1,0,1,1,1,0,0,2,1
53012,2014,Niger,0,0,0,1,0,0,1,0,0,0,0,2,1,0
54010,2014,Niger,0,0,0,0,0,0,0,0,1,0,0,1,0,1
55011,2014,Niger,0,0,0,0,3,0,1,0,0,0,0,1,1,1
55012,2014,Niger,1,1,0,0,0,1,0,0,1,1,0,1,0,0
56010,2014,Niger,0,1,0,0,1,1,0,1,0,0,1,0,0,1
56011,2014,Niger,0,1,3,2,3,0,1,0,1,2,3,1,2,1
56012,2014,Niger,0,0,0,0,0,1,0,0,2,0,0,1,0,0
57010,2014,Niger,0,1,1,0,0,1,0,1,1,0,0,0,1,0
57011,2014,Niger,1,1,0,1,0,0,0,0,0,0,0,1,0,1
57012,2014,Niger,0,0,1,0,1,0,0,1,0,0,0,1,1,0
57013,2014,Niger,0,0,0,0,0,0,1,2,2,1,0,0,1,0
57014,2014,Niger,0,0,1,0,0,1,0,1,1,0,0,1,0,1
57016,2014,Niger,4,1,0,0,0,1,0,0,2,1,0,2,2,0
57017,2014,Niger,0,0,0,0,0,1,0,1,2,1,0,1,0,0
57018,2014,Niger,2,0,0,0,1,0,0,0,1,0,0,1,0,0
58010,2014,Niger,0,0,0,0,0,1,0,0,2,1,0,0,1,0
58011,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58012,2014,Niger,0,2,0,0,0,0,1,0,0,0,0,1,1,1
58013,2014,Niger,0,1,3,0,0,0,1,1,1,1,0,0,2,0
58014,2014,Niger,0,2,1,1,0,1,0,2,0,1,0,0,1,0
58015,2014,Niger,0,0,0,0,0,1,0,1,2,0,0,1,0,0
58016,2014,Niger,1,1,0,0,0,1,0,0,1,0,0,1,0,0
58017,2014,Niger,1,1,2,0,0,1,0,1,1,0,0,1,0,0
58018,2014,Niger,1,1,1,0,0,1,0,1,0,1,0,1,0,1
59010,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,1,0,0
59011,2014,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
59012,2014,Niger,0,0,0,0,0,0,1,1,0,0,0,1,0,1
59014,2014,Niger,0,1,0,0,1,0,1,0,0,0,0,0,0,1
59015,2014,Niger,1,0,1,3,0,0,0,2,1,1,0,0,2,0
59016,2014,Niger,1,0,0,0,0,1,0,1,2,0,0,1,0,1
59017,2014,Niger,0,0,1,0,1,0,1,1,1,0,0,0,1,0
59018,2014,Niger,1,1,1,0,0,1,0,1,1,0,0,1,0,0
60010,2014,Niger,1,0,0,0,0,1,0,0,1,0,0,1,0,0
60011,2014,Niger,0,0,2,0,1,1,1,2,2,1,2,0,3,0
60012,2014,Niger,1,0,0,0,0,1,0,0,2,1,0,0,1,0
60013,2014,Niger,2,0,1,0,0,0,1,0,0,0,0,2,1,1
60014,2014,Niger,0,1,1,1,1,0,1,0,0,1,0,0,1,1
60015,2014,Niger,1,3,1,0,0,1,0,1,1,0,0,1,1,0
60016,2014,Niger,1,1,0,0,0,0,1,0,1,0,0,0,0,1
60017,2014,Niger,1,2,0,1,0,0,1,0,0,0,0,1,0,1
60018,2014,Niger,0,1,0,1,0,1,0,0,1,1,0,0,1,0
61010,2014,Niger,1,0,1,1,0,1,0,1,2,1,0,0,1,0
61011,2014,Niger,0,0,1,0,0,0,0,0,1,1,0,0,1,0
61012,2014,Niger,1,1,0,0,0,1,0,0,1,0,0,1,0,0
61013,2014,Niger,0,0,0,0,0,1,0,0,1,0,0,1,1,0
61014,2014,Niger,0,2,0,0,0,1,0,1,1,2,1,2,1,2
61015,2014,Niger,1,1,0,0,0,1,0,0,0,0,0,1,0,0
61017,2014,Niger,0,0,0,0,1,0,1,0,1,0,0,0,0,1
61018,2014,Niger,1,3,0,0,0,1,0,0,0,1,0,0,1,1
62010,2014,Niger,1,1,0,0,0,1,0,0,1,1,0,1,0,0
62011,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,1
62013,2014,Niger,0,0,0,0,0,1,0,1,0,1,0,0,1,0
62014,2014,Niger,1,2,2,0,0,1,0,0,0,0,1,0,1,0
62015,2014,Niger,0,2,1,1,0,0,1,0,0,1,0,1,1,1
62016,2014,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,0
62017,2014,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,1
62018,2014,Niger,1,0,0,0,1,0,0,1,0,0,1,0,0,1
63011,2014,Niger,1,0,0,0,0,0,0,1,0,0,0,1,0,0
63013,2014,Niger,0,1,0,0,0,0,0,0,0,0,0,0,0,1
63017,2014,Niger,1,0,1,0,0,1,1,0,0,1,0,0,1,1
64010,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,0,1,0
64011,2014,Niger,0,0,1,1,0,0,0,0,1,1,0,0,1,0
64012,2014,Niger,0,0,0,1,0,0,1,0,0,0,0,1,1,0
64013,2014,Niger,1,2,2,0,1,1,0,0,0,0,1,0,1,0
64014,2014,Niger,0,0,2,3,0,0,1,0,1,0,0,0,1,0
64015,2014,Niger,0,3,0,0,0,1,0,0,0,0,0,0,0,1
64016,2014,Niger,0,0,2,0,0,0,1,0,0,0,0,0,1,0
64017,2014,Niger,0,0,1,1,3,0,1,0,0,0,1,1,2,0
64018,2014,Niger,2,2,0,0,0,0,0,0,0,1,0,1,0,0
65011,2014,Niger,0,0,1,0,0,1,0,1,1,0,1,0,1,1
65012,2014,Niger,0,0,0,1,0,0,1,0,0,1,0,0,1,0
65013,2014,Niger,1,1,0,0,0,1,0,0,1,2,0,0,1,0
65014,2014,Niger,0,0,0,1,3,1,0,1,0,0,0,3,0,1
65015,2014,Niger,1,2,3,2,0,1,0,0,0,0,0,0,2,0
65016,2014,Niger,3,1,2,1,2,0,1,0,0,2,0,1,2,0
65017,2014,Niger,0,1,0,1,1,0,0,0,0,0,1,1,1,0
65018,2014,Niger,0,2,0,0,0,1,0,0,0,0,0,1,0,0
66010,2014,Niger,0,2,1,1,1,1,0,1,0,2,0,0,1,0
66011,2014,Niger,0,1,1,2,0,1,1,1,1,0,0,1,1,0
66012,2014,Niger,0,3,2,1,0,1,0,0,0,1,0,0,2,0
66013,2014,Niger,0,0,0,1,1,0,0,1,0,1,1,1,1,0
66014,2014,Niger,1,0,1,0,2,0,0,0,1,0,0,1,0,0
66015,2014,Niger,1,1,1,0,0,1,1,0,1,0,0,1,0,1
66016,2014,Niger,1,0,0,0,0,1,0,1,2,1,0,2,0,1
66017,2014,Niger,0,1,0,1,0,1,0,0,1,2,0,1,0,0
66018,2014,Niger,0,1,1,0,0,0,0,1,1,1,0,1,0,1
67010,2014,Niger,1,2,0,0,0,1,0,0,0,0,0,1,0,0
67011,2014,Niger,1,3,0,0,1,0,0,0,0,0,0,1,0,0
67012,2014,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,1
67013,2014,Niger,1,1,1,0,0,1,0,0,1,0,0,1,0,0
67014,2014,Niger,2,0,0,0,0,1,0,0,1,0,0,1,0,0
67015,2014,Niger,0,1,1,0,0,0,1,0,0,0,0,0,1,0
67016,2014,Niger,0,0,0,1,0,0,1,0,0,1,0,0,0,1
67017,2014,Niger,0,2,1,0,0,1,0,0,0,0,1,0,1,0
67018,2014,Niger,1,1,1,0,0,1,0,0,1,0,0,1,0,0
68010,2014,Niger,0,0,2,1,0,1,0,0,3,0,0,1,1,0
68011,2014,Niger,1,1,0,0,0,1,0,2,0,1,0,2,0,0
68012,2014,Niger,0,1,1,0,0,1,0,0,1,2,0,1,0,0
68013,2014,Niger,1,1,0,0,0,1,0,0,1,2,1,0,1,0
68014,2014,Niger,1,4,0,1,0,1,0,0,0,3,0,0,2,0
68015,2014,Niger,0,1,0,1,0,1,1,0,0,0,0,1,1,1
68016,2014,Niger,1,0,0,0,2,0,0,0,0,0,0,2,0,0
68017,2014,Niger,0,0,0,0,2,1,1,0,1,0,1,1,0,1
68018,2014,Niger,1,0,1,0,0,0,0,0,0,0,0,0,1,1
69010,2014,Niger,1,1,3,1,0,1,0,1,1,2,1,0,2,0
69011,2014,Niger,0,1,0,0,1,0,1,0,1,0,0,0,1,1
69012,2014,Niger,0,0,0,2,0,0,0,0,0,1,0,1,1,1
69013,2014,Niger,0,1,0,0,0,1,0,0,1,2,0,2,0,0
69014,2014,Niger,0,0,0,0,1,0,0,1,1,0,0,1,0,0
69015,2014,Niger,1,0,0,0,0,1,0,1,1,0,0,1,0,0
69016,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69017,2014,Niger,0,1,1,0,0,0,1,1,0,0,2,0,1,1
69018,2014,Niger,1,0,0,0,1,1,0,0,2,1,0,0,1,1
70010,2014,Niger,1,2,0,0,1,1,1,1,1,1,0,1,1,0
70012,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,1,0,0
70013,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,2,0,0
70015,2014,Niger,2,0,0,1,1,0,1,0,1,3,0,1,1,0
70016,2014,Niger,1,2,1,0,0,0,1,1,0,0,0,0,1,0
70017,2014,Niger,2,1,0,0,0,1,0,1,2,1,0,1,0,1
70018,2014,Niger,0,0,1,1,0,0,1,1,1,0,0,0,1,1
71010,2014,Niger,1,2,1,0,0,1,0,0,0,0,0,1,0,0
71011,2014,Niger,0,0,0,2,1,0,1,0,0,0,0,0,0,1
71012,2014,Niger,0,1,0,0,0,1,0,1,2,0,0,1,1,0
71013,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,1,0,0
71014,2014,Niger,0,0,0,0,0,0,0,0,0,0,1,0,1,1
71015,2014,Niger,0,0,0,0,1,0,0,2,0,0,0,2,0,0
71016,2014,Niger,0,4,4,0,2,1,0,6,0,1,4,2,2,2
71017,2014,Niger,0,1,0,0,0,1,0,2,0,0,0,0,1,0
71018,2014,Niger,2,0,0,1,3,0,1,1,1,0,2,2,1,0
72010,2014,Niger,1,1,1,1,1,0,1,0,2,1,1,0,3,0
72011,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72012,2014,Niger,0,2,2,1,0,0,0,1,0,0,0,0,1,0
72013,2014,Niger,0,0,2,0,0,0,0,0,1,0,0,1,0,0
72014,2014,Niger,0,0,0,1,0,0,1,0,0,0,0,0,0,0
72015,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72016,2014,Niger,0,1,0,1,1,0,1,1,1,2,1,4,1,0
72017,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72018,2014,Niger,0,0,0,1,0,0,1,0,0,1,0,1,0,1
73010,2014,Niger,0,0,1,1,2,0,1,1,0,1,0,1,1,0
73011,2014,Niger,0,0,0,0,1,1,0,0,0,0,0,1,0,0
73012,2014,Niger,1,1,0,0,1,0,0,0,0,0,0,1,0,0
73013,2014,Niger,0,0,0,0,0,1,0,0,2,0,0,0,1,0
73014,2014,Niger,1,0,0,0,0,1,0,0,2,0,0,0,1,0
73015,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,1,0,0
73016,2014,Niger,2,3,0,0,2,1,0,2,4,0,1,3,0,1
73017,2014,Niger,1,0,2,0,0,1,0,0,0,1,0,0,1,0
73018,2014,Niger,0,1,0,0,0,0,0,0,0,0,0,0,0,1
74010,2014,Niger,3,1,1,1,1,0,1,0,0,1,0,1,0,2
74011,2014,Niger,1,4,1,0,0,1,0,1,0,3,0,1,1,0
74012,2014,Niger,1,0,0,0,0,1,0,0,2,1,0,0,1,0
74013,2014,Niger,0,1,0,0,1,0,0,0,2,0,0,1,0,0
74014,2014,Niger,0,0,0,1,2,0,1,0,0,0,0,0,0,1
74015,2014,Niger,0,2,1,2,0,1,0,1,0,0,0,1,1,0
74016,2014,Niger,1,1,0,0,0,1,0,1,1,0,0,2,0,0
74017,2014,Niger,0,2,2,1,0,1,0,0,0,0,1,0,1,0
74018,2014,Niger,0,2,3,0,1,1,1,3,3,1,0,2,1,1
75010,2014,Niger,1,1,1,0,0,0,1,1,0,1,1,0,1,0
75011,2014,Niger,0,1,0,0,1,0,1,0,0,0,0,0,0,1
75013,2014,Niger,0,1,2,2,0,1,0,1,1,0,1,1,1,1
75014,2014,Niger,0,0,1,0,0,1,0,1,2,0,0,0,1,0
75016,2014,Niger,0,0,0,0,0,1,1,1,1,1,0,1,0,1
75017,2014,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
75018,2014,Niger,1,0,1,0,0,1,0,0,1,0,0,0,1,0
76011,2014,Niger,0,1,0,1,2,0,1,0,0,0,0,0,1,0
76012,2014,Niger,0,1,0,1,1,0,0,0,1,1,0,0,1,0
76013,2014,Niger,1,1,0,0,0,0,0,1,0,0,0,1,0,0
76014,2014,Niger,0,0,1,1,1,0,1,0,0,0,1,0,0,1
76015,2014,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,0
76016,2014,Niger,0,2,0,0,0,1,0,0,0,1,0,1,0,1
76017,2014,Niger,0,1,1,0,0,1,0,0,1,0,0,0,1,0
77010,2014,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77011,2014,Niger,0,3,1,0,0,1,0,1,0,0,0,0,2,0
78010,2014,Niger,0,0,1,0,2,0,1,0,0,1,2,1,1,0
78011,2014,Niger,0,0,0,1,2,0,1,0,0,0,1,0,1,0
78012,2014,Niger,0,2,2,3,2,0,1,0,3,2,0,2,2,0
79010,2014,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,1
79011,2014,Niger,0,2,1,0,0,1,0,0,0,0,0,0,1,0
79012,2014,Niger,0,0,1,1,1,1,0,0,0,2,0,0,1,0
80010,2014,Niger,0,0,0,1,0,0,0,0,1,0,0,0,0,1
80011,2014,Niger,0,1,1,0,0,1,0,1,1,0,1,0,1,0
80012,2014,Niger,0,1,1,1,0,0,1,0,0,1,1,0,1,0
81010,2014,Niger,0,0,0,0,2,0,0,0,0,0,0,0,0,1
81011,2014,Niger,1,1,0,0,1,0,0,0,0,0,0,1,0,0
81012,2014,Niger,0,2,0,3,0,0,1,0,0,2,0,0,2,0
82010,2014,Niger,0,1,0,0,0,1,0,0,0,1,0,1,0,0
82011,2014,Niger,0,1,0,3,0,0,0,0,0,0,0,0,1,0
82012,2014,Niger,1,2,0,0,1,0,1,0,0,0,0,2,0,1
83010,2014,Niger,0,2,0,1,0,0,0,0,0,1,1,1,1,0
83011,2014,Niger,0,0,3,0,0,0,1,1,2,1,2,1,1,1
83012,2014,Niger,0,2,1,0,0,0,0,0,0,2,0,1,0,1
84010,2014,Niger,1,0,2,1,0,0,1,1,1,1,0,0,1,0
84011,2014,Niger,1,0,1,1,0,1,0,0,2,0,1,0,1,0
84012,2014,Niger,0,0,0,0,0,1,0,0,0,1,0,0,1,1
85010,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85011,2014,Niger,0,1,0,1,2,0,1,0,0,1,1,0,2,0
85012,2014,Niger,1,0,1,0,0,0,1,0,3,1,4,0,2,0
86010,2014,Niger,0,1,1,1,0,1,0,0,0,1,1,2,0,0
86011,2014,Niger,0,0,1,0,0,1,0,1,2,1,0,0,1,0
86012,2014,Niger,0,1,1,0,0,0,1,1,0,0,0,0,1,0
87010,2014,Niger,0,2,0,0,0,1,0,1,1,0,0,1,0,0
87011,2014,Niger,1,0,0,0,0,0,1,1,2,0,0,1,0,0
87012,2014,Niger,0,0,0,1,1,0,0,0,0,0,1,1,1,0
88010,2014,Niger,0,0,0,0,0,0,0,0,0,1,0,0,0,2
88011,2014,Niger,2,0,0,0,0,0,1,0,0,0,0,1,1,1
88012,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,2
88014,2014,Niger,0,0,4,2,1,0,1,0,0,2,0,0,2,0
88015,2014,Niger,1,0,2,1,1,1,0,1,0,1,0,0,1,0
88016,2014,Niger,1,0,0,0,0,1,0,1,2,1,0,1,0,1
88017,2014,Niger,1,0,1,0,0,1,0,0,1,0,0,1,0,0
88018,2014,Niger,0,0,1,1,0,0,0,0,0,0,0,0,0,1
89010,2014,Niger,2,0,1,1,0,0,1,0,1,2,0,0,2,0
89011,2014,Niger,0,0,2,1,0,0,0,0,0,0,1,0,0,1
89012,2014,Niger,1,4,2,1,0,1,0,0,0,2,2,0,2,0
89013,2014,Niger,1,1,4,2,0,1,0,0,2,1,0,1,1,0
89014,2014,Niger,0,0,0,0,0,1,1,0,1,1,0,0,0,2
89015,2014,Niger,1,2,1,0,1,0,0,0,0,0,0,1,0,0
89016,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89017,2014,Niger,1,1,0,0,1,0,0,1,0,0,1,1,0,0
89018,2014,Niger,0,0,0,0,0,0,1,0,2,1,0,0,1,0
90010,2014,Niger,0,0,1,0,0,1,0,1,0,0,0,2,1,0
90011,2014,Niger,1,0,1,2,0,1,1,0,0,3,1,0,2,0
90012,2014,Niger,2,1,0,1,0,1,0,0,1,2,0,0,1,0
90013,2014,Niger,1,0,0,0,0,1,0,0,2,2,0,0,1,0
90014,2014,Niger,0,1,1,0,0,1,0,3,1,0,0,1,1,0
90015,2014,Niger,1,1,1,0,0,1,0,2,1,0,1,1,1,0
90016,2014,Niger,1,1,0,0,0,1,0,0,0,0,1,0,1,0
90017,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90018,2014,Niger,0,1,1,0,0,0,0,0,0,1,1,0,0,1
91010,2014,Niger,2,1,1,0,0,1,0,1,1,0,0,2,0,0
91011,2014,Niger,1,1,0,0,0,1,0,0,1,1,0,1,0,0
91012,2014,Niger,0,1,2,2,0,0,1,1,3,2,0,1,2,1
91013,2014,Niger,1,1,3,0,0,1,0,1,2,0,1,1,1,1
91014,2014,Niger,2,1,0,0,1,0,0,0,0,0,0,1,0,0
91016,2014,Niger,0,0,1,1,0,1,0,1,2,0,1,1,0,0
91017,2014,Niger,0,0,1,0,0,1,0,0,0,0,0,1,0,0
91018,2014,Niger,0,0,0,1,0,1,0,0,3,2,0,0,1,0
92010,2014,Niger,1,2,1,0,0,1,0,0,0,1,0,0,1,0
92011,2014,Niger,1,1,0,0,0,1,0,1,1,0,0,1,0,0
92012,2014,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92013,2014,Niger,0,0,1,0,2,0,1,0,0,0,2,0,3,1
92014,2014,Niger,2,2,0,0,1,0,0,0,1,0,0,1,0,0
92015,2014,Niger,0,4,0,3,2,1,0,1,1,0,0,1,2,0
92016,2014,Niger,1,2,1,0,0,0,1,1,0,1,0,0,1,0
92017,2014,Niger,0,2,2,0,0,0,1,1,0,0,0,0,1,0
92018,2014,Niger,0,0,0,0,1,0,0,1,1,0,0,1,0,0
93010,2014,Niger,1,2,1,2,1,1,0,0,2,0,0,0,2,0
93011,2014,Niger,0,1,1,1,1,0,1,1,0,0,0,1,1,0
93012,2014,Niger,1,1,0,0,1,0,0,0,1,0,0,1,0,0
93013,2014,Niger,1,2,0,2,1,1,0,1,2,2,0,0,2,0
93014,2014,Niger,0,0,2,1,0,0,1,0,0,0,0,0,1,1
93015,2014,Niger,2,0,0,0,0,0,1,0,1,1,0,1,0,0
93016,2014,Niger,1,1,1,2,1,1,0,1,2,1,0,0,3,0
93017,2014,Niger,0,1,2,1,0,0,1,1,1,0,1,0,1,0
93018,2014,Niger,0,1,1,0,0,1,0,1,0,1,0,2,0,1
94010,2014,Niger,0,1,1,0,0,1,0,2,2,2,0,2,0,0
94011,2014,Niger,1,0,0,0,1,0,0,0,1,0,0,1,0,0
94012,2014,Niger,0,1,2,1,1,0,1,0,1,1,1,1,1,2
94013,2014,Niger,0,0,0,1,0,0,1,1,2,3,1,0,2,1
94014,2014,Niger,0,0,1,0,0,0,1,0,0,1,0,0,0,1
94015,2014,Niger,0,1,1,1,0,0,1,1,1,0,0,0,1,0
94016,2014,Niger,2,0,1,0,0,1,0,0,1,1,0,0,1,0
94017,2014,Niger,2,2,0,0,0,1,0,0,0,0,0,1,0,0
94018,2014,Niger,4,3,1,1,0,1,0,0,3,1,0,3,1,0
95010,2014,Niger,1,0,1,0,0,1,0,1,0,0,1,1,0,0
95011,2014,Niger,0,0,1,0,0,1,0,1,1,0,0,2,0,0
95012,2014,Niger,2,0,0,0,1,0,1,0,1,3,4,0,2,1
95013,2014,Niger,0,1,2,1,0,1,0,0,1,1,0,1,1,0
95014,2014,Niger,2,2,2,0,0,1,0,0,2,0,1,1,1,0
95015,2014,Niger,0,0,1,1,2,1,0,1,1,3,0,0,1,0
95016,2014,Niger,0,2,0,0,0,1,0,1,0,0,0,1,0,0
95017,2014,Niger,0,3,1,1,4,1,0,2,4,4,2,1,3,0
95018,2014,Niger,0,1,0,1,0,0,0,0,0,0,0,0,0,1
96010,2014,Niger,1,0,0,1,0,0,1,0,0,1,1,0,1,1
96011,2014,Niger,1,1,2,0,0,1,0,0,2,0,0,1,0,0
96012,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96013,2014,Niger,1,0,0,0,0,1,0,1,1,0,1,1,0,0
96014,2014,Niger,2,1,2,1,0,0,1,0,2,0,0,1,1,0
96015,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,1
96017,2014,Niger,1,1,1,0,0,1,1,0,1,0,0,0,1,0
96018,2014,Niger,0,1,1,0,1,1,0,1,1,0,0,0,1,0
97010,2014,Niger,0,0,0,0,0,0,0,0,1,0,0,0,1,0
97011,2014,Niger,2,1,0,0,0,1,0,0,2,1,0,1,0,0
97012,2014,Niger,0,3,0,1,0,0,1,1,0,0,0,0,2,0
97014,2014,Niger,0,0,0,0,0,1,0,0,1,0,0,1,0,0
97015,2014,Niger,0,0,1,0,0,1,0,0,1,1,0,0,1,0
97016,2014,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
97017,2014,Niger,0,0,0,0,0,1,0,2,1,0,0,0,1,0
97018,2014,Niger,0,0,0,0,0,1,0,1,3,0,0,1,0,0
98010,2014,Niger,0,2,0,0,0,0,1,1,0,1,0,0,1,0
98011,2014,Niger,0,0,0,0,0,1,0,1,1,3,1,1,0,0
98012,2014,Niger,1,4,2,0,0,1,0,0,2,1,0,1,1,0
98013,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,1
98014,2014,Niger,0,2,3,1,1,0,1,2,3,1,0,0,2,0
98015,2014,Niger,0,4,1,2,0,0,1,0,1,2,0,1,1,0
98016,2014,Niger,0,0,0,0,0,0,0,0,2,2,0,1,0,0
98017,2014,Niger,0,0,0,1,0,1,0,0,2,0,0,0,1,0
99010,2014,Niger,0,0,0,0,0,0,0,2,3,2,0,1,1,0
99011,2014,Niger,1,0,0,0,0,0,1,0,0,0,1,0,1,0
99012,2014,Niger,0,0,2,0,0,0,0,0,3,0,0,0,2,0
99013,2014,Niger,1,1,0,1,0,1,0,0,1,3,0,1,1,0
99014,2014,Niger,0,0,1,0,0,0,1,0,0,1,1,0,1,0
99015,2014,Niger,1,1,1,0,0,1,0,1,3,2,0,0,2,0
99016,2014,Niger,0,0,0,0,0,1,0,1,1,0,0,0,1,0
99018,2014,Niger,0,0,2,0,0,0,1,1,0,1,0,0,2,0
100010,2014,Niger,0,1,1,0,0,0,0,0,0,2,0,0,1,0
100011,2014,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,1
100012,2014,Niger,0,0,0,0,1,0,1,0,0,0,0,0,0,1
100013,2014,Niger,0,1,0,0,1,0,0,0,0,0,0,1,0,0
100014,2014,Niger,1,1,2,1,0,1,0,1,1,1,0,0,1,0
100015,2014,Niger,0,0,2,0,0,0,1,0,0,0,0,0,0,1
100016,2014,Niger,1,2,1,0,0,1,0,0,0,0,0,0,1,0
100017,2014,Niger,0,0,0,0,0,0,1,0,2,0,0,1,0,0
100018,2014,Niger,0,1,0,0,0,1,0,1,1,0,0,1,0,0
101010,2014,Niger,0,0,0,0,0,0,0,0,1,0,0,1,0,1
101011,2014,Niger,0,1,0,0,0,0,1,0,0,0,0,0,1,0
101012,2014,Niger,1,0,0,0,1,0,0,0,1,0,1,0,0,0
