i,t,m,Males 00-00,Females 00-00,Males 01-04,Females 01-04,Males 05-09,Females 05-09,Males 10-14,Females 10-14,Males 15-19,Females 15-19,Males 20-29,Females 20-29,Males 30-49,Females 30-49,Males 50-59,Females 50-59,Males 60-99,Females 60-99,log HSize
11512,2018,Togo,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
11601,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471805599453
11602,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6931471805599453
11603,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
11604,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453
11605,2018,Togo,0,1,1,0,0,2,0,1,1,1,0,0,1,1,0,0,0,0,2.1972245773362196
11606,2018,Togo,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.6094379124341003
11607,2018,Togo,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1.791759469228055
11608,2018,Togo,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1.9459101490553132
11609,2018,Togo,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
11610,2018,Togo,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1.6094379124341003
11611,2018,Togo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
11612,2018,Togo,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0986122886681098
11701,2018,Togo,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1.791759469228055
11702,2018,Togo,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.6094379124341003
11703,2018,Togo,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098
11704,2018,Togo,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1.6094379124341003
11705,2018,Togo,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
11706,2018,Togo,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1.3862943611198906
11707,2018,Togo,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1.791759469228055
11708,2018,Togo,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1.9459101490553132
11710,2018,Togo,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1.791759469228055
11711,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6931471805599453
11712,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
11801,2018,Togo,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0986122886681098
11802,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
11804,2018,Togo,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1.3862943611198906
11805,2018,Togo,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.6094379124341003
11806,2018,Togo,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1.6094379124341003
11807,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453
11808,2018,Togo,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
11809,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.0986122886681098
11810,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6931471805599453
11811,2018,Togo,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.3862943611198906
11812,2018,Togo,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1.6094379124341003
11816,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471805599453
11901,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
11902,2018,Togo,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,2.0794415416798357
11903,2018,Togo,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0986122886681098
11904,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
11905,2018,Togo,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
11907,2018,Togo,1,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1.9459101490553132
11908,2018,Togo,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0986122886681098
11909,2018,Togo,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.3862943611198906
11910,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
11911,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
11912,2018,Togo,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.3862943611198906
12002,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471805599453
12003,2018,Togo,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1.791759469228055
12004,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
12005,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12006,2018,Togo,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,1.791759469228055
12007,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
12008,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12009,2018,Togo,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1.3862943611198906
12010,2018,Togo,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0986122886681098
12011,2018,Togo,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,1.9459101490553132
12012,2018,Togo,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
12013,2018,Togo,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
12101,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471805599453
12102,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12103,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471805599453
12104,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0986122886681098
12105,2018,Togo,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1.9459101490553132
12106,2018,Togo,0,0,1,2,3,1,2,2,2,1,0,0,1,3,0,0,0,0,2.8903717578961645
12107,2018,Togo,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132
12108,2018,Togo,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1.9459101490553132
12109,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453
12110,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
12111,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
12202,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
12204,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12205,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471805599453
12206,2018,Togo,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1.3862943611198906
12207,2018,Togo,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1.6094379124341003
12209,2018,Togo,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0986122886681098
12210,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0986122886681098
12211,2018,Togo,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
12213,2018,Togo,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6931471805599453
12214,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
12215,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
12216,2018,Togo,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
12301,2018,Togo,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1.791759469228055
12302,2018,Togo,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
12303,2018,Togo,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1.6094379124341003
12304,2018,Togo,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
12305,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6931471805599453
12306,2018,Togo,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
12307,2018,Togo,0,0,0,0,1,0,1,0,1,1,0,0,0,2,1,0,0,1,2.0794415416798357
12308,2018,Togo,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1.791759469228055
12309,2018,Togo,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1.6094379124341003
12310,2018,Togo,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
12311,2018,Togo,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
12312,2018,Togo,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
12401,2018,Togo,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1.6094379124341003
12402,2018,Togo,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
12403,2018,Togo,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
12404,2018,Togo,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
12405,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
12406,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
12407,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
12408,2018,Togo,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0986122886681098
12409,2018,Togo,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1.791759469228055
12410,2018,Togo,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,1,0,0,1.9459101490553132
12411,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12416,2018,Togo,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
12501,2018,Togo,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1.9459101490553132
12502,2018,Togo,1,1,2,2,0,0,0,0,0,0,0,3,0,1,0,0,1,1,2.4849066497880004
12503,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
12504,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0986122886681098
12505,2018,Togo,0,0,2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,2.0794415416798357
12506,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
12507,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6931471805599453
12508,2018,Togo,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1.791759469228055
12509,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471805599453
12510,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
12511,2018,Togo,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
12512,2018,Togo,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
12601,2018,Togo,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1.6094379124341003
12602,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
12603,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12604,2018,Togo,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
12605,2018,Togo,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0986122886681098
12606,2018,Togo,0,0,3,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,2.0794415416798357
12607,2018,Togo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0986122886681098
12608,2018,Togo,0,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,0,0,1.9459101490553132
12609,2018,Togo,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
12610,2018,Togo,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
12611,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
12612,2018,Togo,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0986122886681098
12701,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12702,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
12703,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
12704,2018,Togo,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.6094379124341003
12705,2018,Togo,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.3862943611198906
12706,2018,Togo,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
12707,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
12709,2018,Togo,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1.6094379124341003
12710,2018,Togo,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.0986122886681098
12712,2018,Togo,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,0,0,1.9459101490553132
12801,2018,Togo,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1.6094379124341003
12802,2018,Togo,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
12803,2018,Togo,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
12804,2018,Togo,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,1.791759469228055
12805,2018,Togo,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
12806,2018,Togo,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.3862943611198906
12807,2018,Togo,0,0,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1.9459101490553132
12808,2018,Togo,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0986122886681098
12809,2018,Togo,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1.791759469228055
12810,2018,Togo,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1.791759469228055
12811,2018,Togo,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
12812,2018,Togo,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1.791759469228055
12901,2018,Togo,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1.6094379124341003
12902,2018,Togo,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1.791759469228055
12903,2018,Togo,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1.6094379124341003
12904,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453
12905,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6931471805599453
12906,2018,Togo,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.6094379124341003
12907,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
12908,2018,Togo,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1.6094379124341003
12909,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
12911,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
12912,2018,Togo,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1.3862943611198906
13002,2018,Togo,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
13003,2018,Togo,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1.791759469228055
13004,2018,Togo,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.0986122886681098
13005,2018,Togo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
13006,2018,Togo,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1.6094379124341003
13007,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906
13008,2018,Togo,0,0,0,0,0,3,0,2,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
13009,2018,Togo,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098
13010,2018,Togo,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1.791759469228055
13011,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6931471805599453
13012,2018,Togo,0,1,0,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,2.0794415416798357
13014,2018,Togo,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0986122886681098
13101,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471805599453
13102,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6931471805599453
13103,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
13104,2018,Togo,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1.3862943611198906
13105,2018,Togo,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
13106,2018,Togo,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.6094379124341003
13107,2018,Togo,0,0,0,2,1,1,0,0,1,1,1,1,0,0,0,1,1,0,2.302585092994046
13108,2018,Togo,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
13109,2018,Togo,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
13110,2018,Togo,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
13111,2018,Togo,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0986122886681098
13112,2018,Togo,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3862943611198906
13201,2018,Togo,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
13202,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.0986122886681098
13203,2018,Togo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
13204,2018,Togo,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1.6094379124341003
13205,2018,Togo,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1.791759469228055
13206,2018,Togo,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1.6094379124341003
13207,2018,Togo,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
13208,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453
13209,2018,Togo,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2.0794415416798357
13210,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471805599453
13211,2018,Togo,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,1,1,0,2.0794415416798357
13212,2018,Togo,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,1,0,0,2.0794415416798357
13301,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
13302,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
13303,2018,Togo,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1.6094379124341003
13304,2018,Togo,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906
13305,2018,Togo,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
13306,2018,Togo,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1.6094379124341003
13307,2018,Togo,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,2.0794415416798357
13308,2018,Togo,0,0,1,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1.9459101490553132
13309,2018,Togo,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1.6094379124341003
13310,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471805599453
13311,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
13312,2018,Togo,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.3862943611198906
13401,2018,Togo,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.6931471805599453
13402,2018,Togo,0,1,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1.9459101490553132
13403,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
13406,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
13407,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
13408,2018,Togo,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6931471805599453
13409,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
13410,2018,Togo,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.3862943611198906
13411,2018,Togo,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
13412,2018,Togo,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
13414,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
13415,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
13501,2018,Togo,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
13502,2018,Togo,0,0,1,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,1.9459101490553132
13503,2018,Togo,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1.791759469228055
13504,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
13505,2018,Togo,0,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
13506,2018,Togo,1,0,0,0,1,0,2,0,1,1,0,0,1,1,0,0,0,1,2.1972245773362196
13507,2018,Togo,0,0,0,1,0,2,2,0,0,1,0,0,1,1,0,0,0,0,2.0794415416798357
13508,2018,Togo,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1.791759469228055
13509,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
13510,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453
13511,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
13512,2018,Togo,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1.791759469228055
13601,2018,Togo,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
13602,2018,Togo,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0986122886681098
13603,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
13604,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
13605,2018,Togo,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.6094379124341003
13606,2018,Togo,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0986122886681098
13607,2018,Togo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0986122886681098
13608,2018,Togo,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1.9459101490553132
13610,2018,Togo,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
13611,2018,Togo,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1.3862943611198906
13612,2018,Togo,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1.9459101490553132
13616,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
13701,2018,Togo,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1.3862943611198906
13702,2018,Togo,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
13703,2018,Togo,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.3862943611198906
13704,2018,Togo,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
13705,2018,Togo,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
13706,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
13707,2018,Togo,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1.791759469228055
13709,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
13710,2018,Togo,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,1.791759469228055
